year,state_county,inctot,mortamt1,sex,age,ftotinc,foodstmp_1,foodstmp_2,foodstmp_All,foodstmp_1_freq,foodstmp_2_freq,sex_1,sex_2,sex_All,sex_2_freq,sex_1_freq,marst_1,marst_2,marst_3,marst_4,marst_5,marst_6,marst_All,marst_5_freq,marst_6_freq,marst_1_freq,marst_4_freq,marst_3_freq,marst_2_freq,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_All,race_1_freq,race_2_freq,race_7_freq,race_8_freq,race_5_freq,race_6_freq,race_3_freq,race_4_freq,race_9_freq,ctz_stat_1,ctz_stat_2,ctz_stat_3,ctz_stat_All,ctz_stat_1_freq,ctz_stat_3_freq,ctz_stat_2_freq,lang_1,lang_2,lang_All,lang_1_freq,lang_2_freq,educ_attain_1.0,educ_attain_2.0,educ_attain_3.0,educ_attain_4.0,educ_attain_All,educ_attain_2.0_freq,educ_attain_1.0_freq,educ_attain_3.0_freq,educ_attain_4.0_freq,empstat_1.0,empstat_2.0,empstat_3.0,empstat_All,empstat_1.0_freq,empstat_3.0_freq,empstat_2.0_freq,state_po,county_name,democrat,green,liberitarian,other,republican,winner
2019,56000,28661.9,791.5,4654,48.2,55148.6,4454,200,4654,95.7,4.3,2291,2363,4654,50.8,49.2,2733,82,53,585,273,928,4654,5.9,19.9,58.7,12.6,1.1,1.8,4240,29,190,13,1,22,71,79,9,4654,91.1,0.6,1.5,1.7,0,0.5,4.1,0.3,0.2,4509,73,72,4654,96.9,1.5,1.6,4358,296,4654,93.6,6.4,1628,2598,379,49,4654,55.8,35,8.1,1.1,2784,109,1761,4654,59.8,37.8,2.3,,,,,,,,
2020,1000,22991.6,612.5,21537,48.9,49458.4,18941,2596,21537,87.9,12.1,10392,11145,21537,51.7,48.3,10935,483,456,2716,1903,5044,21537,8.8,23.4,50.8,12.6,2.1,2.2,15583,4315,153,33,12,201,238,942,60,21537,72.4,20,1.1,4.4,0.1,0.9,0.7,0.2,0.3,20798,343,396,21537,96.6,1.8,1.6,20619,918,21537,95.7,4.3,9858,9850,1629,200,21537,45.7,45.8,7.6,0.9,10491,545,10501,21537,48.7,48.8,2.5,,,,,,,,
2008,42003,28788.2,752,8780,49.1,56086.9,8264,516,8780,94.1,5.9,4075,4705,8780,53.6,46.4,4452,109,168,823,854,2374,8780,9.7,27,50.7,9.4,1.9,1.2,7760,736,19,57,5,123,14,57,9,8780,88.4,8.4,0.2,0.6,0.1,1.4,0.2,0.6,0.1,8367,215,198,8780,95.3,2.3,2.4,8199,581,8780,93.4,6.6,3466,4206,977,131,8780,47.9,39.5,11.1,1.5,5312,253,3215,8780,60.5,36.6,2.9,PA,ALLEGHENY,373153,0,0,5880,272347,0
2012,42003,27492.1,682,9097,48.4,54882,8109,988,9097,89.1,10.9,4294,4803,9097,52.8,47.2,4254,113,154,883,837,2856,9097,9.2,31.4,46.8,9.7,1.7,1.2,7695,1032,22,63,12,125,26,105,17,9097,84.6,11.3,0.3,1.2,0.1,1.4,0.2,0.7,0.2,8689,208,200,9097,95.5,2.2,2.3,8560,537,9097,94.1,5.9,3444,4413,1080,160,9097,48.5,37.9,11.9,1.8,5241,393,3463,9097,57.6,38.1,4.3,PA,ALLEGHENY,352687,0,0,7355,262039,0
2016,42003,29907.7,731.5,9172,48.6,58678.2,8275,897,9172,90.2,9.8,4292,4880,9172,53.2,46.8,4288,146,140,949,748,2901,9172,8.2,31.6,46.8,10.3,1.5,1.6,7837,863,6,107,10,178,24,131,16,9172,85.4,9.4,0.3,1.4,0.1,1.9,0.1,1.2,0.2,8629,280,263,9172,94.1,2.9,3.1,8542,630,9172,93.1,6.9,3122,4602,1258,190,9172,50.2,34,13.7,2.1,5466,277,3429,9172,59.6,37.4,3,PA,ALLEGHENY,367617,0,0,23017,259480,0
2020,42003,33373,829.3,9641,48.7,64250.1,8700,941,9641,90.2,9.8,4597,5044,9641,52.3,47.7,4561,150,123,958,676,3173,9641,7,32.9,47.3,9.9,1.3,1.6,7983,879,13,118,8,214,79,325,22,9641,82.8,9.1,0.8,3.4,0.1,2.2,0.1,1.2,0.2,9025,345,271,9641,93.6,2.8,3.6,8934,707,9641,92.7,7.3,2944,4929,1511,257,9641,51.1,30.5,15.7,2.7,5685,314,3642,9641,59,37.8,3.3,PA,ALLEGHENY,429065,0,8344,0,282324,0
2008,42011,26738.7,791.6,2887,47.2,56638.3,2679,208,2887,92.8,7.2,1401,1486,2887,51.5,48.5,1678,39,56,297,213,604,2887,7.4,20.9,58.1,10.3,1.9,1.4,2663,82,2,2,1,20,94,23,0,2887,92.2,2.8,3.3,0.8,0,0.7,0.1,0.1,0,2731,70,86,2887,94.6,3,2.4,2531,356,2887,87.7,12.3,1549,1141,177,20,2887,39.5,53.7,6.1,0.7,1870,93,924,2887,64.8,32,3.2,PA,BERKS,97047,0,0,2336,80513,0
2012,42011,23925.3,778.2,2914,48,52084.8,2606,308,2914,89.4,10.6,1377,1537,2914,52.7,47.3,1564,54,75,259,241,721,2914,8.3,24.7,53.7,8.9,2.6,1.9,2655,120,4,11,0,28,66,26,4,2914,91.1,4.1,2.3,0.9,0,1,0.1,0.4,0.1,2718,98,98,2914,93.3,3.4,3.4,2563,351,2914,88,12,1599,1115,187,13,2914,38.3,54.9,6.4,0.4,1710,159,1045,2914,58.7,35.9,5.5,PA,BERKS,83011,0,0,2607,84702,1
2016,42011,26725.6,737.1,2973,48.4,56659.2,2610,363,2973,87.8,12.2,1431,1542,2973,51.9,48.1,1528,54,59,316,191,825,2973,6.4,27.7,51.4,10.6,2,1.8,2657,117,22,10,2,28,56,67,14,2973,89.4,3.9,1.9,2.3,0.1,0.9,0.7,0.3,0.5,2785,110,78,2973,93.7,2.6,3.7,2542,431,2973,85.5,14.5,1487,1256,211,19,2973,42.2,50,7.1,0.6,1798,97,1078,2973,60.5,36.3,3.3,PA,BERKS,78437,0,0,8002,96626,1
2020,2000,29090.5,894.4,3816,46.1,65498.4,3327,489,3816,87.2,12.8,2073,1743,3816,45.7,54.3,1762,167,76,410,183,1218,3816,4.8,31.9,46.2,10.7,2,4.4,2190,60,1003,2,5,164,60,314,18,3816,57.4,1.6,1.6,8.2,0.1,4.3,26.3,0.1,0.5,3594,122,100,3816,94.2,2.6,3.2,3198,618,3816,83.8,16.2,1729,1824,237,26,3816,47.8,45.3,6.2,0.7,2148,220,1448,3816,56.3,37.9,5.8,,,,,,,,
2020,42011,27968.3,802.6,3108,48,58170.7,2773,335,3108,89.2,10.8,1485,1623,3108,52.2,47.8,1602,51,58,359,214,824,3108,6.9,26.5,51.5,11.6,1.9,1.6,2612,93,4,3,0,33,175,177,11,3108,84,3,5.6,5.7,0,1.1,0.1,0.1,0.4,2911,106,91,3108,93.7,2.9,3.4,2728,380,3108,87.8,12.2,1461,1365,245,37,3108,43.9,47,7.9,1.2,1816,98,1194,3108,58.4,38.4,3.2,PA,BERKS,92895,0,2909,0,109736,1
2020,4000,20461.4,665.5,7131,52,47925.3,6094,1037,7131,85.5,14.5,3804,3327,7131,46.7,53.3,3358,225,153,888,544,1963,7131,7.6,27.5,47.1,12.5,2.1,3.2,4392,208,1076,5,10,90,635,685,30,7131,61.6,2.9,8.9,9.6,0.1,1.3,15.1,0.1,0.4,6496,332,303,7131,91.1,4.2,4.7,5136,1995,7131,72,28,3333,3313,439,46,7131,46.5,46.7,6.2,0.6,2717,226,4188,7131,38.1,58.7,3.2,,,,,,,,
2008,42013,21601.4,503.6,1007,49.4,44884.4,934,73,1007,92.8,7.2,493,514,1007,51,49,552,15,24,104,114,198,1007,11.3,19.7,54.8,10.3,2.4,1.5,987,12,0,0,0,0,2,6,0,1007,98,1.2,0.2,0.6,0,0,0,0,0,1000,0,7,1007,99.3,0.7,0,987,20,1007,98,2,624,350,27,6,1007,34.8,62,2.7,0.6,566,35,406,1007,56.2,40.3,3.5,PA,BLAIR,19813,0,0,560,32708,1
2008,42017,36478.9,1223.3,4104,47.8,79232.6,3983,121,4104,97.1,2.9,1955,2149,4104,52.4,47.6,2494,48,63,333,325,841,4104,7.9,20.5,60.8,8.1,1.5,1.2,3818,101,8,17,1,97,23,38,1,4104,93,2.5,0.6,0.9,0,2.4,0.2,0.4,0,3774,187,143,4104,92,3.5,4.6,3735,369,4104,91,9,1625,1975,463,41,4104,48.1,39.6,11.3,1,2685,133,1286,4104,65.4,31.3,3.2,PA,BUCKS,179031,0,0,3644,150248,0
2012,42017,34947.7,1151.1,4076,49.2,75986.2,3841,235,4076,94.2,5.8,1960,2116,4076,51.9,48.1,2396,76,60,345,301,898,4076,7.4,22,58.8,8.5,1.5,1.9,3761,122,3,15,0,107,16,46,6,4076,92.3,3,0.4,1.1,0,2.6,0.1,0.4,0.1,3735,230,111,4076,91.6,2.7,5.6,3669,407,4076,90,10,1525,2009,493,49,4076,49.3,37.4,12.1,1.2,2539,204,1333,4076,62.3,32.7,5,PA,BUCKS,160521,0,0,3916,156579,0
2016,42017,37640.9,1121.6,4326,50,80047.4,4084,242,4326,94.4,5.6,2101,2225,4326,51.4,48.6,2508,95,64,393,277,989,4326,6.4,22.9,58,9.1,1.5,2.2,3958,119,6,29,1,148,24,36,5,4326,91.5,2.8,0.6,0.8,0,3.4,0.1,0.7,0.1,3880,303,143,4326,89.7,3.3,7,3871,455,4326,89.5,10.5,1539,2105,616,66,4326,48.7,35.6,14.2,1.5,2728,101,1497,4326,63.1,34.6,2.3,PA,BUCKS,167060,0,0,12876,164361,0
2020,42017,40684.1,1150.7,4257,51.1,91268.7,4004,253,4257,94.1,5.9,2071,2186,4257,51.4,48.6,2508,82,43,358,271,995,4257,6.4,23.4,58.9,8.4,1,1.9,3687,115,6,32,1,163,72,170,11,4257,86.6,2.7,1.7,4,0,3.8,0.1,0.8,0.3,3831,317,109,4257,90,2.6,7.4,3813,444,4257,89.6,10.4,1405,2088,680,84,4257,49,33,16,2,2551,136,1570,4257,59.9,36.9,3.2,PA,BUCKS,204712,0,4155,0,187367,0
2020,5000,19533,505.9,14355,48.8,42697.1,12592,1763,14355,87.7,12.3,6982,7373,14355,51.4,48.6,7065,373,310,1902,1326,3379,14355,9.2,23.5,49.2,13.2,2.2,2.6,11056,1946,75,11,4,132,265,839,27,14355,77,13.6,1.8,5.8,0,0.9,0.5,0.1,0.2,13935,181,239,14355,97.1,1.7,1.3,13743,612,14355,95.7,4.3,7418,6078,785,74,14355,42.3,51.7,5.5,0.5,6676,465,7214,14355,46.5,50.3,3.2,,,,,,,,
2008,42019,27617.6,764.2,1710,47.8,59942.2,1640,70,1710,95.9,4.1,817,893,1710,52.2,47.8,1076,19,22,150,123,320,1710,7.2,18.7,62.9,8.8,1.3,1.1,1678,11,1,0,0,6,4,10,0,1710,98.1,0.6,0.2,0.6,0,0.4,0.1,0,0,1687,13,10,1710,98.7,0.6,0.8,1667,43,1710,97.5,2.5,856,719,119,16,1710,42,50.1,7,0.9,1073,37,600,1710,62.7,35.1,2.2,PA,BUTLER,32260,0,0,1021,57074,1
2012,42019,26121.7,682.8,1853,48.9,58774.7,1667,186,1853,90,10,900,953,1853,51.4,48.6,1104,12,31,172,141,393,1853,7.6,21.2,59.6,9.3,1.7,0.6,1809,26,1,1,0,5,0,11,0,1853,97.6,1.4,0,0.6,0,0.3,0.1,0.1,0,1823,21,9,1853,98.4,0.5,1.1,1815,38,1853,97.9,2.1,881,828,123,21,1853,44.7,47.5,6.6,1.1,1106,76,671,1853,59.7,36.2,4.1,PA,BUTLER,28550,0,0,1134,59761,1
2016,42019,29774.7,796.1,1924,49.8,66530.6,1757,167,1924,91.3,8.7,945,979,1924,50.9,49.1,1128,25,29,168,143,431,1924,7.4,22.4,58.6,8.7,1.5,1.3,1871,21,1,4,1,6,6,14,0,1924,97.2,1.1,0.3,0.7,0.1,0.3,0.1,0.2,0,1894,15,15,1924,98.4,0.8,0.8,1879,45,1924,97.7,2.3,814,884,201,25,1924,45.9,42.3,10.4,1.3,1179,46,699,1924,61.3,36.3,2.4,PA,BUTLER,28584,0,0,4059,64428,1
2020,42019,28363.8,790.8,2017,50.2,64829.6,1850,167,2017,91.7,8.3,999,1018,2017,50.5,49.5,1150,20,29,179,151,488,2017,7.5,24.2,57,8.9,1.4,1,1932,12,3,2,2,7,13,44,2,2017,95.8,0.6,0.6,2.2,0.1,0.3,0.1,0.1,0.1,1976,25,16,2017,98,0.8,1.2,1970,47,2017,97.7,2.3,847,958,185,27,2017,47.5,42,9.2,1.3,1100,78,839,2017,54.5,41.6,3.9,PA,BUTLER,37508,0,1438,0,74359,1
2020,6000,27331.8,1100.3,9259,49.9,62960.4,8359,900,9259,90.3,9.7,4877,4382,9259,47.3,52.7,4394,359,166,1167,678,2495,9259,7.3,26.9,47.5,12.6,1.8,3.9,6053,288,322,65,33,384,1041,998,75,9259,65.4,3.1,11.2,10.8,0.4,4.1,3.5,0.7,0.8,7783,739,737,9259,84.1,8,8,7068,2191,9259,76.3,23.7,3728,4753,677,101,9259,51.3,40.3,7.3,1.1,4293,373,4593,9259,46.4,49.6,4,,,,,,,,
2012,42021,18744.9,446.3,1832,50,40308.4,1630,202,1832,89,11,909,923,1832,50.4,49.6,932,30,42,198,165,465,1832,9,25.4,50.9,10.8,2.3,1.6,1750,41,2,0,0,13,7,16,3,1832,95.5,2.2,0.4,0.9,0,0.7,0.1,0,0.2,1810,10,12,1832,98.8,0.7,0.5,1771,61,1832,96.7,3.3,1092,662,73,5,1832,36.1,59.6,4,0.3,913,85,834,1832,49.8,45.5,4.6,PA,CAMBRIA,24249,0,0,1114,35163,1
2016,42021,20099,439.2,1816,51.1,42775.5,1595,221,1816,87.8,12.2,862,954,1816,52.5,47.5,970,19,23,175,166,463,1816,9.1,25.5,53.4,9.6,1.3,1,1750,30,2,2,0,6,6,16,4,1816,96.4,1.7,0.3,0.9,0,0.3,0.1,0.1,0.2,1795,9,12,1816,98.8,0.7,0.5,1764,52,1816,97.1,2.9,942,750,108,16,1816,41.3,51.9,5.9,0.9,929,65,822,1816,51.2,45.3,3.6,PA,CAMBRIA,18867,0,0,1947,42258,1
2020,42021,22588.5,509.1,1825,52.7,46878.2,1626,199,1825,89.1,10.9,866,959,1825,52.5,47.5,962,23,25,175,156,484,1825,8.5,26.5,52.7,9.6,1.4,1.3,1718,39,1,1,0,2,10,52,2,1825,94.1,2.1,0.5,2.8,0,0.1,0.1,0.1,0.1,1807,15,3,1825,99,0.2,0.8,1786,39,1825,97.9,2.1,949,737,125,14,1825,40.4,52,6.8,0.8,907,45,873,1825,49.7,47.8,2.5,PA,CAMBRIA,21730,0,759,0,48085,1
2008,42027,22624.4,793,1281,39.5,49614.4,1222,59,1281,95.4,4.6,655,626,1281,48.9,51.1,644,35,16,90,69,427,1281,5.4,33.3,50.3,7,1.2,2.7,1182,35,4,10,1,39,8,2,0,1281,92.3,2.7,0.6,0.2,0.1,3,0.3,0.8,0,1208,27,46,1281,94.3,3.6,2.1,1182,99,1281,92.3,7.7,562,566,90,63,1281,44.2,43.9,7,4.9,740,35,506,1281,57.8,39.5,2.7,PA,CENTRE,41950,0,0,795,32992,0
2012,42027,21285.9,785.6,1279,40.6,46166,1192,87,1279,93.2,6.8,644,635,1279,49.6,50.4,586,15,10,111,65,492,1279,5.1,38.5,45.8,8.7,0.8,1.2,1148,52,6,22,2,24,4,17,4,1279,89.8,4.1,0.3,1.3,0.2,1.9,0.5,1.7,0.3,1216,24,39,1279,95.1,3,1.9,1204,75,1279,94.1,5.9,530,607,110,32,1279,47.5,41.4,8.6,2.5,669,47,563,1279,52.3,44,3.7,PA,CENTRE,34176,0,0,1449,34001,0
2016,42027,22333.5,720.3,1372,41.6,53588.2,1290,82,1372,94,6,722,650,1372,47.4,52.6,618,24,9,87,64,570,1372,4.7,41.5,45,6.3,0.7,1.7,1237,39,0,42,2,32,5,9,6,1372,90.2,2.8,0.4,0.7,0.1,2.3,0,3.1,0.4,1285,24,63,1372,93.7,4.6,1.7,1242,130,1372,90.5,9.5,575,636,119,42,1372,46.4,41.9,8.7,3.1,706,29,637,1372,51.5,46.4,2.1,PA,CENTRE,37088,0,0,3786,35274,0
2020,42027,22471.9,912.9,1680,43.8,56329,1594,86,1680,94.9,5.1,901,779,1680,46.4,53.6,756,40,17,109,66,692,1680,3.9,41.2,45,6.5,1,2.4,1446,78,7,23,2,29,15,69,11,1680,86.1,4.6,0.9,4.1,0.1,1.7,0.4,1.4,0.7,1594,36,50,1680,94.9,3,2.1,1538,142,1680,91.5,8.5,690,788,148,54,1680,46.9,41.1,8.8,3.2,783,37,860,1680,46.6,51.2,2.2,PA,CENTRE,40055,0,1066,0,36372,0
2008,42029,43247.3,1319.1,3425,46.8,92331.7,3352,73,3425,97.9,2.1,1684,1741,3425,50.8,49.2,2218,56,47,235,191,678,3425,5.6,19.8,64.8,6.9,1.4,1.6,3145,123,0,22,0,82,26,25,2,3425,91.8,3.6,0.8,0.7,0,2.4,0,0.6,0.1,3116,129,180,3425,91,5.3,3.8,3045,380,3425,88.9,11.1,1130,1699,521,75,3425,49.6,33,15.2,2.2,2306,73,1046,3425,67.3,30.5,2.1,PA,CHESTER,137833,0,0,2051,114421,0
2012,42029,38886.8,1216.3,3417,47.9,84182.6,3281,136,3417,96,4,1631,1786,3417,52.3,47.7,2018,56,50,260,231,802,3417,6.8,23.5,59.1,7.6,1.5,1.6,3064,185,1,33,5,67,21,36,5,3417,89.7,5.4,0.6,1.1,0.1,2,0,1,0.1,3116,139,162,3417,91.2,4.7,4.1,3075,342,3417,90,10,1073,1765,502,77,3417,51.7,31.4,14.7,2.3,2241,139,1037,3417,65.6,30.3,4.1,PA,CHESTER,124311,0,0,2822,124840,1
2016,42029,41919.2,1196.7,3633,48.6,90830.8,3439,194,3633,94.7,5.3,1750,1883,3633,51.8,48.2,2130,55,43,320,242,843,3633,6.7,23.2,58.6,8.8,1.2,1.5,3241,185,3,23,1,99,27,51,3,3633,89.2,5.1,0.7,1.4,0,2.7,0.1,0.6,0.1,3297,152,184,3633,90.8,5.1,4.2,3289,344,3633,90.5,9.5,1070,1868,598,97,3633,51.4,29.5,16.5,2.7,2301,104,1228,3633,63.3,33.8,2.9,PA,CHESTER,141682,0,0,11004,116114,0
2020,42029,44994.2,1262.3,3810,50,99276.4,3566,244,3810,93.6,6.4,1867,1943,3810,51,49,2256,50,34,313,214,943,3810,5.6,24.8,59.2,8.2,0.9,1.3,3194,168,5,38,5,145,71,171,13,3810,83.8,4.4,1.9,4.5,0.1,3.8,0.1,1,0.3,3467,199,144,3810,91,3.8,5.2,3429,381,3810,90,10,1022,1924,752,112,3810,50.5,26.8,19.7,2.9,2286,119,1405,3810,60,36.9,3.1,PA,CHESTER,182372,0,3565,0,128565,0
2008,42043,29884.6,804.8,1844,47.6,58821.2,1722,122,1844,93.4,6.6,901,943,1844,51.1,48.9,1005,22,36,201,142,438,1844,7.7,23.8,54.5,10.9,2,1.2,1546,204,0,2,0,50,17,22,3,1844,83.8,11.1,0.9,1.2,0,2.7,0,0.1,0.2,1733,67,44,1844,94,2.4,3.6,1667,177,1844,90.4,9.6,917,772,139,16,1844,41.9,49.7,7.5,0.9,1197,58,589,1844,64.9,31.9,3.1,PA,DAUPHIN,69975,0,0,1313,58238,0
2012,42043,27161.5,731.7,1850,48,58497.9,1647,203,1850,89,11,879,971,1850,52.5,47.5,960,44,42,187,152,465,1850,8.2,25.1,51.9,10.1,2.3,2.4,1510,232,9,11,1,30,33,21,3,1850,81.6,12.5,1.8,1.1,0.1,1.6,0.5,0.6,0.2,1757,53,40,1850,95,2.2,2.9,1682,168,1850,90.9,9.1,926,754,154,16,1850,40.8,50.1,8.3,0.9,1124,71,655,1850,60.8,35.4,3.8,PA,DAUPHIN,64965,0,0,1593,57450,0
2016,42043,27609.9,688.4,1989,48.1,57458.3,1780,209,1989,89.5,10.5,965,1024,1989,51.5,48.5,1052,32,39,208,136,522,1989,6.8,26.2,52.9,10.5,2,1.6,1647,242,8,4,1,42,25,15,5,1989,82.8,12.2,1.3,0.8,0.1,2.1,0.4,0.2,0.3,1899,45,45,1989,95.5,2.3,2.3,1833,156,1989,92.2,7.8,936,853,178,22,1989,42.9,47.1,8.9,1.1,1177,55,757,1989,59.2,38.1,2.8,PA,DAUPHIN,64706,0,0,5303,60863,0
2020,42043,28514.9,772.8,1838,46.8,59386,1623,215,1838,88.3,11.7,905,933,1838,50.8,49.2,934,36,45,191,131,501,1838,7.1,27.3,50.8,10.4,2.4,2,1410,200,9,8,1,83,44,77,6,1838,76.7,10.9,2.4,4.2,0.1,4.5,0.5,0.4,0.3,1700,77,61,1838,92.5,3.3,4.2,1636,202,1838,89,11,779,868,177,14,1838,47.2,42.4,9.6,0.8,1109,54,675,1838,60.3,36.7,2.9,PA,DAUPHIN,78983,0,1977,0,66408,0
2008,42045,34665.1,1056.9,3633,47.4,73835,3416,217,3633,94,6,1679,1954,3633,53.8,46.2,1886,78,76,298,309,986,3633,8.5,27.1,51.9,8.2,2.1,2.1,2911,509,1,43,2,114,19,31,3,3633,80.1,14,0.5,0.9,0.1,3.1,0,1.2,0.1,3318,186,129,3633,91.3,3.6,5.1,3266,367,3633,89.9,10.1,1432,1682,447,72,3633,46.3,39.4,12.3,2,2289,135,1209,3633,63,33.3,3.7,PA,DELAWARE,169030,0,0,2730,109322,0
2012,42045,29680.4,1060.8,3808,47.4,68523.8,3432,376,3808,90.1,9.9,1767,2041,3808,53.6,46.4,1802,81,76,340,297,1212,3808,7.8,31.8,47.3,8.9,2,2.1,2936,593,3,49,5,148,23,50,1,3808,77.1,15.6,0.6,1.3,0.1,3.9,0.1,1.3,0,3388,251,169,3808,89,4.4,6.6,3340,468,3808,87.7,12.3,1470,1790,475,73,3808,47,38.6,12.5,1.9,2184,212,1412,3808,57.4,37.1,5.6,PA,DELAWARE,171792,0,0,2919,110853,0
2016,42045,32727.3,1015.9,3912,48,73992.2,3519,393,3912,90,10,1848,2064,3912,52.8,47.2,1828,70,62,348,304,1300,3912,7.8,33.2,46.7,8.9,1.6,1.8,2960,643,10,44,5,180,39,24,7,3912,75.7,16.4,1,0.6,0.1,4.6,0.3,1.1,0.2,3495,246,171,3912,89.3,4.4,6.3,3472,440,3912,88.8,11.2,1403,1878,526,105,3912,48,35.9,13.4,2.7,2341,155,1416,3912,59.8,36.2,4,PA,DELAWARE,177402,0,0,9565,110667,0
2020,42045,34016.5,1108.7,3800,48,75709.8,3379,421,3800,88.9,11.1,1738,2062,3800,54.3,45.7,1762,75,60,323,261,1319,3800,6.9,34.7,46.4,8.5,1.6,2,2723,635,1,62,2,159,63,144,11,3800,71.7,16.7,1.7,3.8,0.1,4.2,0,1.6,0.3,3372,285,143,3800,88.7,3.8,7.5,3352,448,3800,88.2,11.8,1340,1790,581,89,3800,47.1,35.3,15.3,2.3,2145,168,1487,3800,56.4,39.1,4.4,PA,DELAWARE,206423,0,2976,0,118532,0
2008,42049,23742,601.1,2143,46.8,49584.6,1929,214,2143,90,10,1020,1123,2143,52.4,47.6,1134,40,47,214,189,519,2143,8.8,24.2,52.9,10,2.2,1.9,1997,86,2,2,1,18,10,23,4,2143,93.2,4,0.5,1.1,0,0.8,0.1,0.1,0.2,2061,40,42,2143,96.2,2,1.9,2033,110,2143,94.9,5.1,1107,858,161,17,2143,40,51.7,7.5,0.8,1246,81,816,2143,58.1,38.1,3.8,PA,ERIE,75775,0,0,1516,50351,0
2012,42049,21787.1,556.3,2216,47.6,47080.2,1924,292,2216,86.8,13.2,1056,1160,2216,52.3,47.7,1076,42,44,240,177,637,2216,8,28.7,48.6,10.8,2,1.9,2020,140,10,2,2,14,8,17,3,2216,91.2,6.3,0.4,0.8,0.1,0.6,0.5,0.1,0.1,2128,47,41,2216,96,1.9,2.1,2089,127,2216,94.3,5.7,1129,921,151,15,2216,41.6,50.9,6.8,0.7,1227,119,870,2216,55.4,39.3,5.4,PA,ERIE,68036,0,0,1558,49025,0
2016,42049,21665.9,582.1,2188,48.2,46746.9,1890,298,2188,86.4,13.6,1095,1093,2188,50,50,1025,28,56,238,164,677,2188,7.5,30.9,46.8,10.9,2.6,1.3,1974,120,6,9,2,33,7,33,4,2188,90.2,5.5,0.3,1.5,0.1,1.5,0.3,0.4,0.2,2095,44,49,2188,95.7,2.2,2,2054,134,2188,93.9,6.1,1119,906,148,15,2188,41.4,51.1,6.8,0.7,1221,58,909,2188,55.8,41.5,2.7,PA,ERIE,58112,0,0,5498,60069,1
2020,42049,23833.4,635.4,2156,49.5,52437.4,1849,307,2156,85.8,14.2,1080,1076,2156,49.9,50.1,1050,44,28,255,134,645,2156,6.2,29.9,48.7,11.8,1.3,2,1904,111,6,0,0,24,26,82,3,2156,88.3,5.1,1.2,3.8,0,1.1,0.3,0,0.1,2077,46,33,2156,96.3,1.5,2.1,2039,117,2156,94.6,5.4,1024,943,167,22,2156,43.7,47.5,7.7,1,1125,63,968,2156,52.2,44.9,2.9,PA,ERIE,68286,0,1928,0,66869,0
2008,42051,18989.2,479.1,1108,49.1,38258.3,949,159,1108,85.6,14.4,541,567,1108,51.2,48.8,588,28,21,120,129,222,1108,11.6,20,53.1,10.8,1.9,2.5,1065,35,1,0,0,3,0,4,0,1108,96.1,3.2,0,0.4,0,0.3,0.1,0,0,1098,6,4,1108,99.1,0.4,0.5,1077,31,1108,97.2,2.8,772,284,43,9,1108,25.6,69.7,3.9,0.8,546,28,534,1108,49.3,48.2,2.5,PA,FAYETTE,25866,0,0,607,26081,1
2012,42051,20134.4,485.2,1268,50.2,42182.4,1067,201,1268,84.1,15.9,620,648,1268,51.1,48.9,670,13,38,125,148,274,1268,11.7,21.6,52.8,9.9,3,1,1198,54,1,1,0,0,3,11,0,1268,94.5,4.3,0.2,0.9,0,0,0.1,0.1,0,1265,3,0,1268,99.8,0,0.2,1238,30,1268,97.6,2.4,799,408,55,6,1268,32.2,63,4.3,0.5,590,48,630,1268,46.5,49.7,3.8,PA,FAYETTE,21971,0,0,516,26018,1
2016,42051,19486.6,472.3,1196,50.7,41201.8,975,221,1196,81.5,18.5,581,615,1196,51.4,48.6,598,33,26,145,116,278,1196,9.7,23.2,50,12.1,2.2,2.8,1122,47,1,0,0,2,3,19,2,1196,93.8,3.9,0.3,1.6,0,0.2,0.1,0,0.2,1186,7,3,1196,99.2,0.3,0.6,1164,32,1196,97.3,2.7,737,397,54,8,1196,33.2,61.6,4.5,0.7,565,34,597,1196,47.2,49.9,2.8,PA,FAYETTE,17946,0,0,1231,34590,1
2020,42051,20933.6,548.2,1194,52.2,42701.4,963,231,1194,80.7,19.3,594,600,1194,50.3,49.7,550,26,33,145,130,310,1194,10.9,26,46.1,12.1,2.8,2.2,1087,51,3,0,1,6,3,42,1,1194,91,4.3,0.3,3.5,0.1,0.5,0.3,0,0.1,1171,11,12,1194,98.1,1,0.9,1151,43,1194,96.4,3.6,683,433,70,8,1194,36.3,57.2,5.9,0.7,527,54,613,1194,44.1,51.3,4.5,PA,FAYETTE,20444,0,468,0,41227,1
2008,42071,27383.6,817.4,3240,47.6,57651.7,3080,160,3240,95.1,4.9,1545,1695,3240,52.3,47.7,1978,50,50,275,199,688,3240,6.1,21.2,61,8.5,1.5,1.5,3030,75,5,3,2,45,59,21,0,3240,93.5,2.3,1.8,0.6,0.1,1.4,0.2,0.1,0,3099,73,68,3240,95.6,2.1,2.3,2838,402,3240,87.6,12.4,1856,1160,196,28,3240,35.8,57.3,6,0.9,2123,80,1037,3240,65.5,32,2.5,PA,LANCASTER,99586,0,0,1943,126568,1
